Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Procedure Type,Procedure Name,Application Type Code,Application Type,Application Data Type,Application Data,Application Average Persons Per Case,Number of Applications
#date+year,#country+code+origin,#country+code+asylum,#country+name+origin,#country+name+asylum,#indicator+procedure_type,#indicator+procedure+name,#indicator+application_type+code,#indicator+application_type,#indicator+application_data_type,#indicator+application_data,#indicator+application_average_persons+num,#inneed+asylum_seekers+applications
2005,SDN,HUN,Sudan,Hungary,G,Government,V,,P,Persons,0,5
2005,SDN,HUN,Sudan,Hungary,G,Government,V,,P,Persons,0,10
2005,SDN,IND,Sudan,India,U,UNHCR,V,,P,Persons,0,7
2005,SDN,IND,Sudan,India,U,UNHCR,V,,P,Persons,0,18
2005,SDN,IRL,Sudan,Ireland,G,Government,V,,P,Persons,0,203
2005,SDN,ISR,Sudan,Israel,G,Government,V,,C,Cases,0,102
2005,SDN,ITA,Sudan,Italy,G,Government,V,,P,Persons,0,637
2005,SDN,JOR,Sudan,Jordan,U,UNHCR,V,,P,Persons,0,50
2005,SDN,JPN,Sudan,Japan,G,Government,V,,P,Persons,0,5
2005,SDN,KEN,Sudan,Kenya,U,UNHCR,V,,P,Persons,0,9924
2005,SDN,KWT,Sudan,Kuwait,U,UNHCR,V,,P,Persons,0,5
2005,SDN,LBN,Sudan,Lebanon,U,UNHCR,V,,P,Persons,0,39
2005,SDN,LUX,Sudan,Luxembourg,G,Government,V,,P,Persons,0,12
2005,SDN,MDA,Sudan,Republic of Moldova,G,Government,V,,P,Persons,0,5
2005,SDN,MEX,Sudan,Mexico,G,Government,V,,P,Persons,0,5
2005,SDN,MYS,Sudan,Malaysia,U,UNHCR,V,,P,Persons,0,20
2005,SDN,MWI,Sudan,Malawi,G,Government,V,,P,Persons,0,8
2005,SDN,MAR,Sudan,Morocco,U,UNHCR,V,,P,Persons,0,13
2005,SDN,MLT,Sudan,Malta,G,Government,V,,P,Persons,0,243
2005,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,V,,P,Persons,0,339
2005,SDN,NGA,Sudan,Nigeria,G,Government,V,,P,Persons,0,24
2005,SDN,NOR,Sudan,Norway,G,Government,V,,P,Persons,0,45
2005,SDN,NZL,Sudan,New Zealand,G,Government,V,,P,Persons,0,7
2005,SDN,QAT,Sudan,Qatar,U,UNHCR,V,,P,Persons,0,5
2005,SDN,ROU,Sudan,Romania,G,Government,V,,P,Persons,0,11
2005,SDN,ZAF,Sudan,South Africa,G,Government,V,,P,Persons,0,24
2005,SDN,RUS,Sudan,Russian Federation,G,Government,V,,P,Persons,0,5
2005,SDN,SAU,Sudan,Saudi Arabia,U,UNHCR,V,,P,Persons,0,85
2005,SDN,SOM,Sudan,Somalia,U,UNHCR,V,,C,Cases,0,6
2005,SDN,ESP,Sudan,Spain,G,Government,V,,P,Persons,0,83
2005,SDN,SWE,Sudan,Sweden,G,Government,V,,P,Persons,0,55
2005,SDN,CHE,Sudan,Switzerland,G,Government,V,,P,Persons,0,141
2005,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,V,,C,Cases,0,119
2005,SDN,THA,Sudan,Thailand,U,UNHCR,V,,P,Persons,0,7
2005,SDN,TUR,Sudan,Türkiye,U,UNHCR,V,,P,Persons,0,76
2005,SDN,UKR,Sudan,Ukraine,G,Government,V,,P,Persons,0,13
2005,SDN,UKR,Sudan,Ukraine,G,Government,V,,P,Persons,0,10
2005,SDN,USA,Sudan,United States of America,G,Government,N,New,P,Persons,0,28
2005,SDN,USA,Sudan,United States of America,G,Government,N,New,C,Cases,0,63
2005,SDN,YEM,Sudan,Yemen,U,UNHCR,V,,P,Persons,0,80
2006,SDN,AGO,Sudan,Angola,G,Government,NR,New and repeat,P,Persons,0,37
2006,SDN,EGY,Sudan,Egypt,U,UNHCR,A,Appeal,P,Persons,0,12
2006,SDN,EGY,Sudan,Egypt,U,UNHCR,N,New,P,Persons,0,2523
2006,SDN,AUS,Sudan,Australia,G,Government,A,Appeal,C,Cases,0,5
2006,SDN,AUS,Sudan,Australia,G,Government,N,New,P,Persons,0,5
2006,SDN,AUT,Sudan,Austria,G,Government,NR,New and repeat,P,Persons,0,36
2006,SDN,BEL,Sudan,Belgium,G,Government,A,Appeal,P,Persons,0,26
2006,SDN,BEL,Sudan,Belgium,G,Government,N,New,P,Persons,0,67
2006,SDN,BRA,Sudan,Brazil,G,Government,N,New,P,Persons,0,5
2006,SDN,CAN,Sudan,Canada,G,Government,N,New,P,Persons,0,48
2006,SDN,CAF,Sudan,Central African Republic,G,Government,N,New,P,Persons,0,106
2006,SDN,TCD,Sudan,Chad,G,Government,NA,New and appeal,C,Cases,0,43
2006,SDN,CMR,Sudan,Cameroon,U,UNHCR,N,New,P,Persons,0,19
2006,SDN,COG,Sudan,Congo,J,Joint,N,New,C,Cases,0,21
2006,SDN,COD,Sudan,Democratic Republic of the Congo,U,UNHCR,NR,New and repeat,C,Cases,0,5
2006,SDN,DNK,Sudan,Denmark,G,Government,N,New,P,Persons,0,5
2006,SDN,ERI,Sudan,Eritrea,U,UNHCR,N,New,P,Persons,0,14
2006,SDN,ETH,Sudan,Ethiopia,J,Joint,N,New,P,Persons,0,25
2006,SDN,FIN,Sudan,Finland,G,Government,N,New,P,Persons,0,5
2006,SDN,FRA,Sudan,France,G,Government,N,New,P,Persons,0,452
2006,SDN,FRA,Sudan,France,G,Government,R,Repeat,P,Persons,0,40
2006,SDN,GAB,Sudan,Gabon,G,Government,NR,New and repeat,P,Persons,0,9
2006,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,N,New,P,Persons,0,752
2006,SDN,DEU,Sudan,Germany,G,Government,NA,New and appeal,P,Persons,0,88
2006,SDN,DEU,Sudan,Germany,G,Government,R,Repeat,P,Persons,0,22
2006,SDN,GHA,Sudan,Ghana,G,Government,N,New,P,Persons,0,21
2006,SDN,GRC,Sudan,Greece,G,Government,N,New,P,Persons,0,183
2006,SDN,HUN,Sudan,Hungary,G,Government,N,New,P,Persons,0,5
2006,SDN,IND,Sudan,India,U,UNHCR,R,Repeat,P,Persons,0,9
2006,SDN,IND,Sudan,India,U,UNHCR,N,New,P,Persons,0,11
2006,SDN,IRL,Sudan,Ireland,G,Government,A,Appeal,P,Persons,0,160
2006,SDN,IRL,Sudan,Ireland,G,Government,N,New,P,Persons,0,308
2006,SDN,ISR,Sudan,Israel,J,Joint,N,New,C,Cases,0,164
2006,SDN,ITA,Sudan,Italy,G,Government,NR,New and repeat,P,Persons,0,308
2006,SDN,JOR,Sudan,Jordan,U,UNHCR,N,New,P,Persons,0,15
2006,SDN,JPN,Sudan,Japan,G,Government,N,New,P,Persons,0,5
2006,SDN,KEN,Sudan,Kenya,U,UNHCR,N,New,P,Persons,0,4210
2006,SDN,LBR,Sudan,Liberia,G,Government,N,New,C,Cases,0,5
2006,SDN,LBY,Sudan,Libya,U,UNHCR,NR,New and repeat,P,Persons,0,359
2006,SDN,LBN,Sudan,Lebanon,U,UNHCR,A,Appeal,P,Persons,0,52
2006,SDN,LBN,Sudan,Lebanon,U,UNHCR,N,New,P,Persons,0,154
2006,SDN,MRT,Sudan,Mauritania,U,UNHCR,N,New,P,Persons,0,7
2006,SDN,MDA,Sudan,Republic of Moldova,G,Government,NR,New and repeat,P,Persons,0,5
2006,SDN,MYS,Sudan,Malaysia,U,UNHCR,NR,New and repeat,P,Persons,0,12
2006,SDN,MWI,Sudan,Malawi,G,Government,N,New,P,Persons,0,5
2006,SDN,MAR,Sudan,Morocco,U,UNHCR,NR,New and repeat,P,Persons,0,12
2006,SDN,MOZ,Sudan,Mozambique,G,Government,R,Repeat,P,Persons,0,5
2006,SDN,MLT,Sudan,Malta,G,Government,N,New,P,Persons,0,181
2006,SDN,NAM,Sudan,Namibia,G,Government,N,New,P,Persons,0,5
2006,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,N,New,P,Persons,0,320
2006,SDN,NGA,Sudan,Nigeria,G,Government,N,New,P,Persons,0,5
2006,SDN,NOR,Sudan,Norway,G,Government,A,Appeal,P,Persons,0,38
2006,SDN,NOR,Sudan,Norway,G,Government,N,New,P,Persons,0,36
2006,SDN,POL,Sudan,Poland,G,Government,N,New,P,Persons,0,5
2006,SDN,ROU,Sudan,Romania,G,Government,N,New,P,Persons,0,5
2006,SDN,ZAF,Sudan,South Africa,G,Government,N,New,P,Persons,0,29
2006,SDN,RUS,Sudan,Russian Federation,G,Government,N,New,P,Persons,0,5
2006,SDN,SAU,Sudan,Saudi Arabia,U,UNHCR,N,New,P,Persons,0,20
2006,SDN,ESP,Sudan,Spain,G,Government,N,New,P,Persons,0,94
2006,SDN,SWE,Sudan,Sweden,G,Government,N,New,P,Persons,0,36
2006,SDN,CHE,Sudan,Switzerland,G,Government,N,New,P,Persons,0,101
2006,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,A,Appeal,P,Persons,0,38
2006,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,N,New,P,Persons,0,103
2006,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,R,Repeat,P,Persons,0,18
2006,SDN,TUR,Sudan,Türkiye,U,UNHCR,A,Appeal,P,Persons,0,13
2006,SDN,TUR,Sudan,Türkiye,U,UNHCR,N,New,P,Persons,0,113
2006,SDN,ARE,Sudan,United Arab Emirates,U,UNHCR,A,Appeal,P,Persons,0,13
2006,SDN,UGA,Sudan,Uganda,G,Government,N,New,P,Persons,0,62
2006,SDN,UKR,Sudan,Ukraine,G,Government,A,Appeal,P,Persons,0,23
2006,SDN,UKR,Sudan,Ukraine,G,Government,N,New,P,Persons,0,20
2006,SDN,USA,Sudan,United States of America,G,Government,N,New,P,Persons,0,39
2006,SDN,USA,Sudan,United States of America,G,Government,N,New,C,Cases,0,94
2006,SDN,YEM,Sudan,Yemen,U,UNHCR,NR,New and repeat,P,Persons,0,33
2007,SDN,DZA,Sudan,Algeria,U,UNHCR,N,New,P,Persons,0,5
2007,SDN,AGO,Sudan,Angola,G,Government,NR,New and repeat,P,Persons,0,53
2007,SDN,EGY,Sudan,Egypt,U,UNHCR,A,Appeal,P,Persons,0,404
2007,SDN,EGY,Sudan,Egypt,U,UNHCR,N,New,P,Persons,0,1343
2007,SDN,AUS,Sudan,Australia,G,Government,A,Appeal,C,Cases,0,5
2007,SDN,AUS,Sudan,Australia,G,Government,N,New,P,Persons,0,13
2007,SDN,AUT,Sudan,Austria,G,Government,N,New,P,Persons,0,32
2007,SDN,BEL,Sudan,Belgium,G,Government,N,New,P,Persons,0,65
2007,SDN,BRA,Sudan,Brazil,G,Government,N,New,P,Persons,0,5
2007,SDN,BGR,Sudan,Bulgaria,G,Government,NR,New and repeat,P,Persons,0,13
2007,SDN,CAN,Sudan,Canada,G,Government,N,New,P,Persons,0,50
2007,SDN,CAF,Sudan,Central African Republic,G,Government,N,New,P,Persons,0,37
2007,SDN,TCD,Sudan,Chad,G,Government,NA,New and appeal,C,Cases,0,23
2007,SDN,CMR,Sudan,Cameroon,U,UNHCR,N,New,P,Persons,0,31
2007,SDN,DNK,Sudan,Denmark,G,Government,N,New,P,Persons,0,9
2007,SDN,ERI,Sudan,Eritrea,U,UNHCR,N,New,P,Persons,0,5
2007,SDN,ETH,Sudan,Ethiopia,J,Joint,N,New,P,Persons,0,68
2007,SDN,FRA,Sudan,France,G,Government,A,Appeal,P,Persons,0,267
2007,SDN,FRA,Sudan,France,G,Government,N,New,P,Persons,0,404
2007,SDN,FRA,Sudan,France,G,Government,R,Repeat,P,Persons,0,13
2007,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,N,New,P,Persons,0,410
2007,SDN,DEU,Sudan,Germany,G,Government,N,New,P,Persons,0,63
2007,SDN,DEU,Sudan,Germany,G,Government,R,Repeat,P,Persons,0,11
2007,SDN,GHA,Sudan,Ghana,G,Government,N,New,P,Persons,0,22
2007,SDN,GRC,Sudan,Greece,G,Government,N,New,P,Persons,0,105
2007,SDN,HUN,Sudan,Hungary,G,Government,N,New,P,Persons,0,10
2007,SDN,IND,Sudan,India,U,UNHCR,N,New,P,Persons,0,32
2007,SDN,IRL,Sudan,Ireland,G,Government,A,Appeal,P,Persons,0,64
2007,SDN,IRL,Sudan,Ireland,G,Government,N,New,P,Persons,0,157
2007,SDN,ISR,Sudan,Israel,J,Joint,FA,First and appeal,P,Persons,0,1402
2007,SDN,ITA,Sudan,Italy,G,Government,N,New,P,Persons,0,383
2007,SDN,JOR,Sudan,Jordan,U,UNHCR,N,New,P,Persons,0,61
2007,SDN,JPN,Sudan,Japan,G,Government,N,New,P,Persons,0,5
2007,SDN,KEN,Sudan,Kenya,U,UNHCR,A,Appeal,P,Persons,0,120
2007,SDN,KEN,Sudan,Kenya,U,UNHCR,N,New,P,Persons,0,1289
2007,SDN,LBY,Sudan,Libya,U,UNHCR,NR,New and repeat,P,Persons,0,82
2007,SDN,LBN,Sudan,Lebanon,U,UNHCR,A,Appeal,P,Persons,0,108
2007,SDN,LBN,Sudan,Lebanon,U,UNHCR,N,New,P,Persons,0,343
2007,SDN,MDA,Sudan,Republic of Moldova,G,Government,NR,New and repeat,P,Persons,0,5
2007,SDN,MEX,Sudan,Mexico,G,Government,N,New,P,Persons,0,5
2007,SDN,MYS,Sudan,Malaysia,U,UNHCR,N,New,P,Persons,0,28
2007,SDN,MWI,Sudan,Malawi,G,Government,N,New,P,Persons,0,5
2007,SDN,MAR,Sudan,Morocco,U,UNHCR,A,Appeal,P,Persons,0,5
2007,SDN,MAR,Sudan,Morocco,U,UNHCR,N,New,P,Persons,0,7
2007,SDN,MLT,Sudan,Malta,G,Government,A,Appeal,P,Persons,0,24
2007,SDN,MLT,Sudan,Malta,G,Government,N,New,P,Persons,0,76
2007,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,N,New,P,Persons,0,57
2007,SDN,NGA,Sudan,Nigeria,G,Government,N,New,P,Persons,0,10
2007,SDN,NOR,Sudan,Norway,G,Government,A,Appeal,P,Persons,0,33
2007,SDN,NOR,Sudan,Norway,G,Government,N,New,P,Persons,0,37
2007,SDN,PAN,Sudan,Panama,G,Government,N,New,P,Persons,0,5
2007,SDN,POL,Sudan,Poland,G,Government,A,Appeal,P,Persons,0,5
2007,SDN,POL,Sudan,Poland,G,Government,N,New,P,Persons,0,5
2007,SDN,ROU,Sudan,Romania,G,Government,N,New,P,Persons,0,5
2007,SDN,ZAF,Sudan,South Africa,G,Government,N,New,P,Persons,0,17
2007,SDN,RUS,Sudan,Russian Federation,G,Government,N,New,P,Persons,0,18
2007,SDN,SAU,Sudan,Saudi Arabia,U,UNHCR,N,New,P,Persons,0,11
2007,SDN,SOM,Sudan,Somalia,U,UNHCR,N,New,C,Cases,0,5
2007,SDN,ESP,Sudan,Spain,G,Government,N,New,P,Persons,0,90
2007,SDN,SWE,Sudan,Sweden,G,Government,N,New,P,Persons,0,73
2007,SDN,CHE,Sudan,Switzerland,G,Government,N,New,P,Persons,0,69
2007,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,A,Appeal,P,Persons,0,31
2007,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,N,New,P,Persons,0,103
2007,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,R,Repeat,P,Persons,0,13
2007,SDN,TZA,Sudan,United Republic of Tanzania,G,Government,N,New,P,Persons,0,10
2007,SDN,TUR,Sudan,Türkiye,U,UNHCR,A,Appeal,P,Persons,0,25
2007,SDN,TUR,Sudan,Türkiye,U,UNHCR,N,New,P,Persons,0,76
2007,SDN,ARE,Sudan,United Arab Emirates,U,UNHCR,A,Appeal,P,Persons,0,5
2007,SDN,UGA,Sudan,Uganda,G,Government,N,New,P,Persons,0,9
2007,SDN,UKR,Sudan,Ukraine,G,Government,N,New,P,Persons,0,10
2007,SDN,USA,Sudan,United States of America,G,Government,A,Appeal,P,Persons,0,30
2007,SDN,USA,Sudan,United States of America,G,Government,N,New,C,Cases,0,118
2007,SDN,YEM,Sudan,Yemen,U,UNHCR,NR,New and repeat,P,Persons,0,22
2008,SDN,AGO,Sudan,Angola,G,Government,NR,New and repeat,P,Persons,0,45
2008,SDN,EGY,Sudan,Egypt,U,UNHCR,A,Appeal,P,Persons,0,40
2008,SDN,EGY,Sudan,Egypt,U,UNHCR,N,New,P,Persons,0,782
2008,SDN,AUS,Sudan,Australia,G,Government,A,Appeal,C,Cases,0,5
2008,SDN,AUS,Sudan,Australia,G,Government,N,New,P,Persons,0,14
2008,SDN,AUT,Sudan,Austria,G,Government,NR,New and repeat,P,Persons,0,39
2008,SDN,BEL,Sudan,Belgium,G,Government,N,New,P,Persons,0,62
2008,SDN,BEN,Sudan,Benin,G,Government,N,New,P,Persons,0,5
2008,SDN,BRA,Sudan,Brazil,G,Government,N,New,P,Persons,0,6
2008,SDN,BGR,Sudan,Bulgaria,G,Government,R,Repeat,P,Persons,0,9
2008,SDN,CAN,Sudan,Canada,G,Government,N,New,P,Persons,0,34
2008,SDN,CAF,Sudan,Central African Republic,G,Government,N,New,P,Persons,0,302
2008,SDN,TCD,Sudan,Chad,J,Joint,N,New,P,Persons,0,56
2008,SDN,CMR,Sudan,Cameroon,U,UNHCR,N,New,P,Persons,0,23
2008,SDN,CZE,Sudan,Czechia,G,Government,N,New,P,Persons,0,5
2008,SDN,CZE,Sudan,Czechia,G,Government,N,New,P,Persons,0,6
2008,SDN,DNK,Sudan,Denmark,G,Government,N,New,P,Persons,0,10
2008,SDN,ETH,Sudan,Ethiopia,J,Joint,N,New,P,Persons,0,147
2008,SDN,FIN,Sudan,Finland,G,Government,N,New,P,Persons,0,5
2008,SDN,FRA,Sudan,France,G,Government,N,New,P,Persons,0,399
2008,SDN,FRA,Sudan,France,G,Government,R,Repeat,P,Persons,0,14
2008,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,N,New,P,Persons,0,290
2008,SDN,DEU,Sudan,Germany,G,Government,N,New,P,Persons,0,87
2008,SDN,DEU,Sudan,Germany,G,Government,R,Repeat,P,Persons,0,14
2008,SDN,GHA,Sudan,Ghana,G,Government,N,New,P,Persons,0,27
2008,SDN,GRC,Sudan,Greece,G,Government,N,New,P,Persons,0,126
2008,SDN,HUN,Sudan,Hungary,G,Government,N,New,P,Persons,0,5
2008,SDN,IND,Sudan,India,U,UNHCR,N,New,P,Persons,0,10
2008,SDN,IRL,Sudan,Ireland,G,Government,A,Appeal,P,Persons,0,106
2008,SDN,IRL,Sudan,Ireland,G,Government,N,New,P,Persons,0,126
2008,SDN,ISR,Sudan,Israel,J,Joint,N,New,P,Persons,0,2142
2008,SDN,ITA,Sudan,Italy,G,Government,N,New,P,Persons,0,493
2008,SDN,JOR,Sudan,Jordan,U,UNHCR,A,Appeal,P,Persons,0,7
2008,SDN,JOR,Sudan,Jordan,U,UNHCR,N,New,P,Persons,0,57
2008,SDN,JOR,Sudan,Jordan,U,UNHCR,R,Repeat,P,Persons,0,26
2008,SDN,KEN,Sudan,Kenya,U,UNHCR,R,Repeat,P,Persons,0,213
2008,SDN,KEN,Sudan,Kenya,U,UNHCR,N,New,P,Persons,0,620
2008,SDN,KGZ,Sudan,Kyrgyzstan,G,Government,N,New,P,Persons,0,5
2008,SDN,LBY,Sudan,Libya,U,UNHCR,A,Appeal,P,Persons,0,46
2008,SDN,LBY,Sudan,Libya,U,UNHCR,N,New,P,Persons,0,1188
2008,SDN,LBN,Sudan,Lebanon,U,UNHCR,A,Appeal,P,Persons,0,86
2008,SDN,LBN,Sudan,Lebanon,U,UNHCR,N,New,P,Persons,0,125
2008,SDN,MRT,Sudan,Mauritania,J,Joint,NR,New and repeat,P,Persons,0,5
2008,SDN,MYS,Sudan,Malaysia,U,UNHCR,N,New,P,Persons,0,27
2008,SDN,MAR,Sudan,Morocco,U,UNHCR,N,New,P,Persons,0,5
2008,SDN,MOZ,Sudan,Mozambique,G,Government,N,New,P,Persons,0,5
2008,SDN,MLT,Sudan,Malta,G,Government,A,Appeal,P,Persons,0,25
2008,SDN,MLT,Sudan,Malta,G,Government,N,New,P,Persons,0,30
2008,SDN,NAM,Sudan,Namibia,G,Government,N,New,C,Cases,0,6
2008,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,N,New,P,Persons,0,53
2008,SDN,NGA,Sudan,Nigeria,G,Government,N,New,P,Persons,0,7
2008,SDN,NOR,Sudan,Norway,G,Government,N,New,P,Persons,0,43
2008,SDN,NOR,Sudan,Norway,G,Government,N,New,P,Persons,0,118
2008,SDN,OMN,Sudan,Oman,U,UNHCR,A,Appeal,P,Persons,0,5
2008,SDN,QAT,Sudan,Qatar,U,UNHCR,N,New,P,Persons,0,5
2008,SDN,ZAF,Sudan,South Africa,G,Government,N,New,P,Persons,0,68
2008,SDN,RUS,Sudan,Russian Federation,G,Government,N,New,P,Persons,0,10
2008,SDN,SAU,Sudan,Saudi Arabia,U,UNHCR,N,New,P,Persons,0,38
2008,SDN,SEN,Sudan,Senegal,G,Government,N,New,P,Persons,0,5
2008,SDN,SLE,Sudan,Sierra Leone,U,UNHCR,N,New,P,Persons,0,7
2008,SDN,ESP,Sudan,Spain,G,Government,N,New,P,Persons,0,123
2008,SDN,SWE,Sudan,Sweden,G,Government,N,New,P,Persons,0,32
2008,SDN,SWE,Sudan,Sweden,G,Government,N,New,P,Persons,0,70
2008,SDN,CHE,Sudan,Switzerland,G,Government,N,New,P,Persons,0,95
2008,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,A,Appeal,P,Persons,0,15
2008,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,N,New,P,Persons,0,190
2008,SDN,THA,Sudan,Thailand,U,UNHCR,N,New,P,Persons,0,5
2008,SDN,TUR,Sudan,Türkiye,U,UNHCR,N,New,P,Persons,0,29
2008,SDN,TUR,Sudan,Türkiye,U,UNHCR,N,New,P,Persons,0,156
2008,SDN,UGA,Sudan,Uganda,G,Government,N,New,P,Persons,0,550
2008,SDN,UKR,Sudan,Ukraine,G,Government,A,Appeal,P,Persons,0,8
2008,SDN,UKR,Sudan,Ukraine,G,Government,N,New,P,Persons,0,10
2008,SDN,USA,Sudan,United States of America,G,Government,N,New,P,Persons,0,31
2008,SDN,USA,Sudan,United States of America,G,Government,N,New,C,Cases,0,132
2008,SDN,YEM,Sudan,Yemen,U,UNHCR,NR,New and repeat,P,Persons,0,50
2009,SDN,AGO,Sudan,Angola,G,Government,N,New,P,Persons,0,222
2009,SDN,EGY,Sudan,Egypt,U,UNHCR,A,Appeal,P,Persons,0,106
2009,SDN,EGY,Sudan,Egypt,U,UNHCR,N,New,P,Persons,0,1310
2009,SDN,AUS,Sudan,Australia,G,Government,N,New,P,Persons,0,8
2009,SDN,AUT,Sudan,Austria,G,Government,NR,New and repeat,P,Persons,0,48
2009,SDN,BEL,Sudan,Belgium,G,Government,N,New,P,Persons,0,89
2009,SDN,BEN,Sudan,Benin,G,Government,N,New,P,Persons,0,5
2009,SDN,BRA,Sudan,Brazil,G,Government,N,New,P,Persons,0,5
2009,SDN,BGR,Sudan,Bulgaria,G,Government,R,Repeat,P,Persons,0,5
2009,SDN,CAN,Sudan,Canada,G,Government,N,New,P,Persons,0,25
2009,SDN,CAF,Sudan,Central African Republic,G,Government,N,New,P,Persons,0,24
2009,SDN,TCD,Sudan,Chad,J,Joint,N,New,P,Persons,0,35
2009,SDN,CMR,Sudan,Cameroon,U,UNHCR,N,New,P,Persons,0,8
2009,SDN,COG,Sudan,Congo,J,Joint,N,New,C,Cases,0,9
2009,SDN,CRI,Sudan,Costa Rica,G,Government,N,New,P,Persons,0,5
2009,SDN,CYP,Sudan,Cyprus,G,Government,N,New,P,Persons,0,5
2009,SDN,DNK,Sudan,Denmark,G,Government,N,New,P,Persons,0,25
2009,SDN,ETH,Sudan,Ethiopia,J,Joint,N,New,P,Persons,0,149
2009,SDN,FIN,Sudan,Finland,G,Government,N,New,P,Persons,0,12
2009,SDN,FRA,Sudan,France,G,Government,N,New,P,Persons,0,811
2009,SDN,FRA,Sudan,France,G,Government,N,New,P,Persons,0,25
2009,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,N,New,P,Persons,0,253
2009,SDN,DEU,Sudan,Germany,G,Government,N,New,P,Persons,0,81
2009,SDN,DEU,Sudan,Germany,G,Government,R,Repeat,P,Persons,0,11
2009,SDN,GHA,Sudan,Ghana,G,Government,N,New,P,Persons,0,41
2009,SDN,GRC,Sudan,Greece,G,Government,N,New,P,Persons,0,115
2009,SDN,IND,Sudan,India,U,UNHCR,N,New,P,Persons,0,5
2009,SDN,IND,Sudan,India,U,UNHCR,N,New,P,Persons,0,6
2009,SDN,IRL,Sudan,Ireland,G,Government,A,Appeal,P,Persons,0,71
2009,SDN,IRL,Sudan,Ireland,G,Government,N,New,P,Persons,0,61
2009,SDN,ITA,Sudan,Italy,G,Government,N,New,P,Persons,0,90
2009,SDN,JOR,Sudan,Jordan,U,UNHCR,A,Appeal,P,Persons,0,41
2009,SDN,JOR,Sudan,Jordan,U,UNHCR,N,New,P,Persons,0,196
2009,SDN,JOR,Sudan,Jordan,U,UNHCR,R,Repeat,P,Persons,0,31
2009,SDN,JPN,Sudan,Japan,G,Government,N,New,P,Persons,0,5
2009,SDN,KEN,Sudan,Kenya,U,UNHCR,A,Appeal,P,Persons,0,105
2009,SDN,KEN,Sudan,Kenya,U,UNHCR,N,New,P,Persons,0,787
2009,SDN,KOR,Sudan,Republic of Korea,G,Government,NR,New and repeat,P,Persons,0,5
2009,SDN,LBY,Sudan,Libya,U,UNHCR,A,Appeal,P,Persons,0,28
2009,SDN,LBY,Sudan,Libya,U,UNHCR,N,New,P,Persons,0,493
2009,SDN,LBN,Sudan,Lebanon,U,UNHCR,A,Appeal,P,Persons,0,84
2009,SDN,LBN,Sudan,Lebanon,U,UNHCR,N,New,P,Persons,0,275
2009,SDN,MYS,Sudan,Malaysia,U,UNHCR,NR,New and repeat,P,Persons,0,23
2009,SDN,MAR,Sudan,Morocco,U,UNHCR,N,New,P,Persons,0,5
2009,SDN,MAR,Sudan,Morocco,U,UNHCR,N,New,P,Persons,0,13
2009,SDN,MOZ,Sudan,Mozambique,G,Government,N,New,P,Persons,0,5
2009,SDN,MLT,Sudan,Malta,G,Government,A,Appeal,P,Persons,0,23
2009,SDN,MLT,Sudan,Malta,G,Government,N,New,P,Persons,0,40
2009,SDN,NAM,Sudan,Namibia,G,Government,N,New,P,Persons,0,5
2009,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,N,New,P,Persons,0,116
2009,SDN,NOR,Sudan,Norway,G,Government,N,New,P,Persons,0,73
2009,SDN,NOR,Sudan,Norway,G,Government,N,New,P,Persons,0,251
2009,SDN,NZL,Sudan,New Zealand,G,Government,N,New,P,Persons,0,5
2009,SDN,ROU,Sudan,Romania,G,Government,NA,New and appeal,P,Persons,0,5
2009,SDN,ZAF,Sudan,South Africa,G,Government,N,New,P,Persons,0,49
2009,SDN,RUS,Sudan,Russian Federation,G,Government,N,New,P,Persons,0,13
2009,SDN,SAU,Sudan,Saudi Arabia,U,UNHCR,N,New,P,Persons,0,19
2009,SDN,SEN,Sudan,Senegal,G,Government,N,New,P,Persons,0,5
2009,SDN,SLE,Sudan,Sierra Leone,G,Government,N,New,P,Persons,0,5
2009,SDN,ESP,Sudan,Spain,G,Government,N,New,P,Persons,0,46
2009,SDN,SWE,Sudan,Sweden,G,Government,A,Appeal,P,Persons,0,42
2009,SDN,SWE,Sudan,Sweden,G,Government,N,New,P,Persons,0,72
2009,SDN,CHE,Sudan,Switzerland,G,Government,N,New,P,Persons,0,111
